"PT_CODE","USER_ID","PRODUCT_CD","PRODUCT_TYPE","PRODUCT_STATE","PRODUCT_THS","AP_DATE","GD_DATE","ST_COIN","CRT_USD","AUTO_SHIP","REG_DATE","REG_USER","UP_DATE","UP_USER","USE_FLAG"
"PT2020081000002","sjs001","PDT01","M","G","8","2020-08-10 10:40:31","2020-08-17 10:40:31","0.04113558","480","N","2020-08-10 10:26:05","sjs001","2020-08-18 03:00:00","ADMIN","Y"
"PT2020081000001","kjs001","PDT01","M","G","8","2020-08-10 09:06:20","2020-08-17 09:06:20","0.04113558","480","N","2020-08-10 08:46:33","kjs001","2020-08-18 03:00:00","ADMIN","Y"
"PT2020080900005","ssj001","PDT01","M","G","8","2020-08-09 20:54:47","2020-08-16 20:54:47","0.04107654","480","N","2020-08-09 20:53:02","ssj001","2020-08-17 03:00:00","ADMIN","Y"
"PT2020080900004","ssn001","PDT01","M","G","8","2020-08-09 20:21:00","2020-08-16 20:21:00","0.04107654","480","N","2020-08-09 20:19:16","ssn001","2020-08-17 03:00:00","ADMIN","Y"
"PT2020080900003","ygs2412","PDT03","M","G","50","2020-08-09 18:31:52","2020-08-16 18:31:52","0.25672842","3000","N","2020-08-09 18:28:25","ygs2412","2020-08-17 03:00:00","ADMIN","Y"
"PT2020080900002","lee7739","PDT03","M","G","50","2020-08-09 11:31:09","2020-08-16 11:31:09","0.25623702","3000","N","2020-08-09 09:27:54","lee7739","2020-08-17 03:00:00","ADMIN","Y"
"PT2020080900001","victoria","PDT99","G","G","30","2020-08-09 05:34:11","2020-08-09 05:34:11","0.1554267","1800","N","2020-08-09 05:34:11",\n,\n,\n,"Y"
"PT2020080800002","king33","PDT03","M","G","50","2020-08-09 11:31:09","2020-08-16 11:31:09","0.25825445","3000","N","2020-08-08 17:47:51","king33","2020-08-17 03:00:00","ADMIN","Y"
"PT2020080800001","victoria33","PDT03","M","G","50","2020-08-09 11:31:09","2020-08-16 11:31:09","0.25825445","3000","N","2020-08-08 17:45:07","victoria33","2020-08-17 03:00:00","ADMIN","Y"
"PT2020080700021","king22","PDT01","M","G","8","2020-08-07 23:55:31","2020-08-14 23:55:31","0.04056911","480","N","2020-08-07 23:47:05","king22","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700020","king11","PDT02","M","G","20","2020-08-07 23:55:31","2020-08-14 23:55:31","0.10142279","1200","N","2020-08-07 23:46:01","king11","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700019","victoria22","PDT02","M","G","20","2020-08-07 23:55:32","2020-08-14 23:55:32","0.10142279","1200","N","2020-08-07 23:44:57","victoria22","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700018","victoria11","PDT01","M","G","8","2020-08-07 23:55:32","2020-08-14 23:55:32","0.04056911","480","N","2020-08-07 23:43:32","victoria11","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700017","kis001","PDT03","M","G","50","2020-08-07 22:00:27","2020-08-14 22:00:27","0.25355698","3000","N","2020-08-07 21:56:38","kis001","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700016","lee7738","PDT99","G","G","16","2020-08-07 18:29:16","2020-08-07 18:29:16","0.08113808","960","N","2020-08-07 18:29:16",\n,\n,\n,"Y"
"PT2020080700015","cat111","PDT01","M","G","8","2020-08-08 14:52:00","2020-08-15 14:52:00","0.04048244","480","N","2020-08-07 17:45:26","cat111","2020-08-16 03:00:00","ADMIN","Y"
"PT2020080700014","khs002","PDT01","M","G","8","2020-08-07 17:48:51","2020-08-14 17:48:51","0.04048244","480","N","2020-08-07 17:44:28","khs002","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700013","top002","PDT01","M","G","8","2020-08-08 14:52:00","2020-08-15 14:52:00","0.04048244","480","N","2020-08-07 17:41:37","top002","2020-08-16 03:00:00","ADMIN","Y"
"PT2020080700012","lkj01","PDT01","M","G","8","2020-08-07 17:21:49","2020-08-14 17:21:49","0.04048244","480","N","2020-08-07 17:17:12","lkj01","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700011","bij01","PDT99","G","G","12","2020-08-07 17:05:57","2020-08-07 17:05:57","0.0607236","720","N","2020-08-07 17:05:57",\n,\n,\n,"Y"
"PT2020080700010","smc001","PDT01","M","G","8","2020-08-07 16:19:52","2020-08-14 16:19:52","0.04048244","480","N","2020-08-07 16:19:01","smc001","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700009","nis8004","PDT03","M","G","50","2020-08-07 16:19:35","2020-08-14 16:19:35","0.2530153","3000","N","2020-08-07 16:15:35","nis8004","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700008","lee7738","PDT99","G","G","26","2020-08-07 15:42:48","2020-08-07 15:42:48","0.1315678","1560","N","2020-08-07 15:42:48",\n,\n,\n,"Y"
"PT2020080700007","yellow","PDT01","M","G","8","2020-08-07 15:26:33","2020-08-14 15:26:33","0.04048244","480","N","2020-08-07 15:24:19","yellow","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700006","lsc0807","PDT03","M","G","50","2020-08-07 13:32:31","2020-08-14 13:32:31","0.2530153","3000","N","2020-08-07 13:20:08","lsc0807","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700005","kyy2208","PDT01","M","G","8","2020-08-07 13:13:42","2020-08-14 13:13:42","0.04048244","480","N","2020-08-07 13:10:58","kyy2208","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700004","lee7737","PDT99","G","G","12","2020-08-07 10:20:59","2020-08-07 10:20:59","0.06082116","720","N","2020-08-07 10:20:59",\n,\n,\n,"Y"
"PT2020080700003","snow11","PDT01","M","G","8","2020-08-07 10:21:51","2020-08-14 10:21:51","0.04054745","480","N","2020-08-07 07:11:41","snow11","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700002","snow22","PDT01","M","G","8","2020-08-07 10:21:51","2020-08-14 10:21:51","0.04054745","480","N","2020-08-07 07:11:03","snow22","2020-08-15 03:00:00","ADMIN","Y"
"PT2020080700001","hss111","PDT01","M","G","8","2020-08-07 01:46:00","2020-08-14 01:46:00","0.04067582","480","N","2020-08-07 00:28:42","hss111","2020-08-14 03:00:00","ADMIN","Y"
"PT2020080600010","park4968","PDT01","M","G","8","2020-08-06 20:27:10","2020-08-13 20:27:10","0.04099942","480","N","2020-08-06 20:19:31","park4968","2020-08-14 03:00:00","ADMIN","Y"
"PT2020080600009","gongdong5","PDT03","M","G","50","2020-08-06 14:00:57","2020-08-13 14:00:57","0.25679259","3000","N","2020-08-06 13:56:16","gongdong5","2020-08-14 03:00:00","ADMIN","Y"
"PT2020080600008","scs02","PDT99","G","G","12","2020-08-06 11:59:24","2020-08-06 11:59:24","0.06163296","720","N","2020-08-06 11:59:24",\n,\n,\n,"Y"
"PT2020080600007","scs01","PDT99","G","G","12","2020-08-06 11:54:05","2020-08-06 11:54:05","0.06163296","720","N","2020-08-06 11:54:05",\n,\n,\n,"Y"
"PT2020080600006","cih4926","PDT01","M","G","8","2020-08-06 02:20:02","2020-08-13 02:20:02","0.04131676","480","N","2020-08-06 01:22:31","cih4926","2020-08-13 03:00:00","ADMIN","Y"
"PT2020080600005","hss888","PDT01","M","G","8","2020-08-06 00:58:10","2020-08-13 00:58:10","0.04131676","480","N","2020-08-06 00:57:36","hss888","2020-08-13 03:00:00","ADMIN","Y"
"PT2020080600004","kch7499","PDT01","M","G","8","2020-08-06 00:58:10","2020-08-13 00:58:10","0.04131676","480","N","2020-08-06 00:56:59","kch7499","2020-08-13 03:00:00","ADMIN","Y"
"PT2020080600003","khan88","PDT01","M","G","8","2020-08-06 00:32:45","2020-08-13 00:32:45","0.04131676","480","N","2020-08-06 00:31:48","khan88","2020-08-13 03:00:00","ADMIN","Y"
"PT2020080600002","hashshare888","PDT01","M","G","8","2020-08-06 00:32:45","2020-08-13 00:32:45","0.04131676","480","N","2020-08-06 00:31:18","hashshare888","2020-08-13 03:00:00","ADMIN","Y"
"PT2020080600001","hashshare777","PDT01","M","G","8","2020-08-06 00:05:07","2020-08-13 00:05:07","0.04131676","480","N","2020-08-06 00:03:36","hashshare777","2020-08-13 03:00:00","ADMIN","Y"
"PT2020080500004","LIGHT77727","PDT02","M","G","20","2020-08-05 20:37:08","2020-08-12 20:37:08","0.10621884","1200","N","2020-08-05 20:35:27","LIGHT77727","2020-08-13 03:00:00","ADMIN","Y"
"PT2020080500003","hek3325","PDT03","M","G","50","2020-08-05 17:28:41","2020-08-12 17:28:41","0.2680577","3000","N","2020-08-05 17:27:14","hek3325","2020-08-13 03:00:00","ADMIN","Y"
"PT2020080500002","nis8003","PDT03","M","G","50","2020-08-05 13:39:38","2020-08-12 13:39:38","0.2680577","3000","N","2020-08-05 13:35:37","nis8003","2020-08-13 03:00:00","ADMIN","Y"
"PT2020080500001","kdg0215","PDT03","M","G","50","2020-08-05 12:24:05","2020-08-12 12:24:05","0.2680577","3000","N","2020-08-05 12:17:17","kdg0215","2020-08-13 03:00:00","ADMIN","Y"
"PT2020080400006","ys0303","PDT01","M","G","8","2020-08-04 22:27:42","2020-08-11 22:27:42","0.04270747","480","N","2020-08-04 21:07:24","ys0303","2020-08-12 03:00:00","ADMIN","Y"
"PT2020080400005","pyh5080","PDT02","M","G","20","2020-08-04 22:27:42","2020-08-11 22:27:42","0.10676869","1200","N","2020-08-04 20:48:32","pyh5080","2020-08-12 03:00:00","ADMIN","Y"
"PT2020080400004","kkjh7415","PDT03","M","G","50","2020-08-04 16:52:21","2020-08-11 16:52:21","0.26376803","3000","N","2020-08-04 16:49:01","kkjh7415","2020-08-12 03:00:00","ADMIN","Y"
"PT2020080400003","ahj9797","PDT02","M","G","20","2020-08-04 14:49:38","2020-08-11 14:49:38","0.10550721","1200","N","2020-08-04 14:48:29","ahj9797","2020-08-12 03:00:00","ADMIN","Y"
"PT2020080400002","lje6298","PDT02","M","G","20","2020-08-04 14:46:28","2020-08-11 14:46:28","0.10550721","1200","N","2020-08-04 14:45:42","lje6298","2020-08-12 03:00:00","ADMIN","Y"
"PT2020080400001","Olie4240","PDT03","M","G","50","2020-08-04 13:37:53","2020-08-11 13:37:53","0.26376803","3000","N","2020-08-04 13:35:24","Olie4240","2020-08-12 03:00:00","ADMIN","Y"
"PT2020080300003","ho3737","PDT02","M","G","20","2020-08-03 23:13:06","2020-08-10 23:13:06","0.10723985","1200","N","2020-08-03 23:07:43","ho3737","2020-08-11 03:00:00","ADMIN","Y"
"PT2020080300002","suim73066","PDT03","M","G","50","2020-08-03 16:29:37","2020-08-10 16:29:37","0.26837112","3000","N","2020-08-03 16:28:22","suim73066","2020-08-11 03:00:00","ADMIN","Y"
"PT2020080300001","jo9114","PDT01","M","G","8","2020-08-03 09:10:02","2020-08-10 09:10:02","0.0432909","480","N","2020-08-03 08:55:45","jo9114","2020-08-11 03:00:00","ADMIN","Y"
"PT2020080200005","ks6533","PDT01","M","G","8","2020-08-02 21:02:04","2020-08-09 21:02:04","0.042547","480","N","2020-08-02 19:28:05","ks6533","2020-08-10 03:00:00","ADMIN","Y"
"PT2020080200004","kwj9929","PDT02","M","G","20","2020-08-02 21:02:04","2020-08-09 21:02:04","0.10636751","1200","N","2020-08-02 19:27:11","kwj9929","2020-08-10 03:00:00","ADMIN","Y"
"PT2020080200003","hss123","PDT03","M","G","50","2020-08-02 17:28:45","2020-08-09 17:28:45","0.25150863","3000","N","2020-08-02 17:15:17","hss123","2020-08-10 03:00:00","ADMIN","Y"
"PT2020080200002","sho1966","PDT01","M","G","8","2020-08-02 14:23:25","2020-08-09 14:23:25","0.04024138","480","N","2020-08-02 13:36:17","sho1966","2020-08-10 03:00:00","ADMIN","Y"
"PT2020080200001","coco888","PDT01","M","G","8","2020-08-02 07:59:45","2020-08-09 07:59:45","0.04137934","480","N","2020-08-02 00:41:25","coco888","2020-08-10 03:00:00","ADMIN","Y"
"PT2020080100012","hot002","PDT03","M","G","50","2020-08-02 07:59:45","2020-08-09 07:59:45","0.25697494","3000","N","2020-08-01 23:56:57","hot002","2020-08-10 03:00:00","ADMIN","Y"
"PT2020080100011","coco777","PDT01","M","G","8","2020-08-01 23:00:03","2020-08-08 23:00:03","0.04111599","480","N","2020-08-01 22:57:16","coco777","2020-08-09 03:00:00","ADMIN","Y"
"PT2020080100010","hot001","PDT03","M","G","50","2020-08-01 21:53:33","2020-08-08 21:53:33","0.25697494","3000","N","2020-08-01 21:50:22","hot001","2020-08-09 03:00:00","ADMIN","Y"
"PT2020080100009","stellar7","PDT03","M","G","50","2020-08-02 17:32:34","2020-08-09 17:32:34","0.25697494","3000","N","2020-08-01 20:12:46","stellar7","2020-08-10 03:00:00","ADMIN","Y"
"PT2020080100008","soso777","PDT99","G","G","30","2020-08-01 19:07:34","2020-08-01 19:07:34","0.1541847","1800","N","2020-08-01 19:07:34",\n,\n,\n,"Y"
"PT2020080100007","nix761","PDT02","M","G","20","2020-08-01 18:14:50","2020-08-08 18:14:50","0.10586855","1200","N","2020-08-01 16:16:13","nix761","2020-08-09 03:00:00","ADMIN","Y"
"PT2020080100006","lmj1202","PDT03","M","G","50","2020-08-01 13:42:10","2020-08-08 13:42:10","0.26467139","3000","N","2020-08-01 13:39:08","lmj1202","2020-08-09 03:00:00","ADMIN","Y"
"PT2020080100005","kyk4155","PDT99","G","G","30","2020-08-01 13:33:25","2020-08-01 13:33:25","0.1588026","1800","N","2020-08-01 13:33:25",\n,\n,\n,"Y"
"PT2020080100004","hello66","PDT03","M","G","50","2020-08-01 12:10:05","2020-08-08 12:10:05","0.26486721","3000","N","2020-08-01 11:45:33","hello66","2020-08-09 03:00:00","ADMIN","Y"
"PT2020080100003","hello88","PDT99","G","G","30","2020-08-01 08:29:21","2020-08-01 08:29:21","0.1589202","1800","N","2020-08-01 08:29:21",\n,\n,\n,"Y"
"PT2020080100002","song8871","PDT03","M","G","50","2020-08-01 11:15:26","2020-08-08 11:15:26","0.26486721","3000","N","2020-08-01 07:25:24","song8871","2020-08-09 03:00:00","ADMIN","Y"
"PT2020080100001","hko5185","PDT01","M","G","8","2020-08-01 00:47:01","2020-08-08 00:47:01","0.04268628","480","N","2020-08-01 00:42:45","hko5185","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100020","wdg8828a","PDT01","M","G","8","2020-07-31 22:47:54","2020-08-07 22:47:54","0.04314618","480","N","2020-07-31 22:39:53","wdg8828a","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100019","good32","PDT01","M","G","8","2020-07-31 22:48:02","2020-08-07 22:48:02","0.04314618","480","N","2020-07-31 22:39:18","good32","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100018","psh7512g","PDT01","M","G","8","2020-07-31 22:48:10","2020-08-07 22:48:10","0.04314618","480","N","2020-07-31 22:38:30","psh7512g","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100017","psh7512f","PDT01","M","G","8","2020-07-31 22:48:18","2020-08-07 22:48:18","0.04314618","480","N","2020-07-31 22:38:00","psh7512f","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100016","psh7512e","PDT01","M","G","8","2020-07-31 22:48:25","2020-08-07 22:48:25","0.04314618","480","N","2020-07-31 22:37:29","psh7512e","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100015","psh7512d","PDT02","M","G","20","2020-07-31 22:49:18","2020-08-07 22:49:18","0.10786545","1200","N","2020-07-31 22:36:18","psh7512d","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100014","psh7512c","PDT02","M","G","20","2020-07-31 22:49:19","2020-08-07 22:49:19","0.10786545","1200","N","2020-07-31 22:30:44","psh7512c","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100013","psh7512b","PDT01","M","G","8","2020-07-31 22:49:19","2020-08-07 22:49:19","0.04314618","480","N","2020-07-31 22:30:02","psh7512b","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100012","psh7512a","PDT02","M","G","20","2020-07-31 22:49:19","2020-08-07 22:49:19","0.10786545","1200","N","2020-07-31 22:28:40","psh7512a","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100011","kko9259","PDT03","M","G","50","2020-07-31 22:22:30","2020-08-07 22:22:30","0.26966364","3000","N","2020-07-31 22:21:05","kko9259","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100010","cdh04","PDT02","M","G","20","2020-07-31 22:03:11","2020-08-07 22:03:11","0.10786545","1200","N","2020-07-31 21:48:20","cdh04","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100009","cdh04","PDT01","M","G","8","2020-07-31 22:03:35","2020-08-07 22:03:35","0.04314618","480","N","2020-07-31 21:48:08","cdh04","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100008","cdh04","PDT01","M","G","8","2020-07-31 22:03:22","2020-08-07 22:03:22","0.04314618","480","N","2020-07-31 21:48:08","cdh04","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100007","star777","PDT01","M","G","8","2020-07-31 21:08:48","2020-08-07 21:08:48","0.04314618","480","N","2020-07-31 21:04:19","star777","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100006","korea20","PDT01","M","G","8","2020-07-31 20:30:26","2020-08-07 20:30:26","0.04314618","480","N","2020-07-31 20:20:27","korea20","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100005","king77","PDT03","M","G","50","2020-07-31 18:41:42","2020-08-07 18:41:42","0.26966364","3000","N","2020-07-31 18:40:27","king77","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100004","impecter","PDT03","M","G","50","2020-07-31 16:42:51","2020-08-07 16:42:51","0.27289994","3000","N","2020-07-31 16:41:22","impecter","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100003","ohc5757","PDT01","M","G","8","2020-07-31 12:20:55","2020-08-07 12:20:55","0.04366399","480","N","2020-07-31 12:13:47","ohc5757","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100002","good7","PDT03","M","G","50","2020-07-31 09:10:48","2020-08-07 09:10:48","0.2694873","3000","N","2020-07-31 07:08:02","good7","2020-08-08 03:00:00","ADMIN","Y"
"PT2020073100001","pjj01","PDT01","M","G","8","2020-07-31 01:12:47","2020-08-07 01:12:47","0.04376726","480","N","2020-07-31 01:09:45","pjj01","2020-08-07 03:00:00","ADMIN","Y"
"PT2020073000010","hello77","PDT99","G","G","30","2020-07-30 23:39:14","2020-07-30 23:39:14","0.16352639","1800","N","2020-07-30 23:39:14",\n,\n,\n,"Y"
"PT2020073000009","lkc0729","PDT03","M","G","50","2020-07-30 21:39:13","2020-08-06 21:39:13","0.27254442","3000","N","2020-07-30 21:35:40","lkc0729","2020-08-07 03:00:00","ADMIN","Y"
"PT2020073000008","good6","PDT02","M","G","20","2020-07-30 20:15:57","2020-08-06 20:15:57","0.10901776","1200","N","2020-07-30 19:00:13","good6","2020-08-07 03:00:00","ADMIN","Y"
"PT2020073000007","cdh04","PDT01","M","G","8","2020-07-30 19:22:25","2020-08-06 19:22:25","0.0436071","480","N","2020-07-30 18:37:27","cdh04","2020-08-07 03:00:00","ADMIN","Y"
"PT2020073000006","pys3378","PDT02","M","G","20","2020-07-30 16:02:35","2020-08-06 16:02:35","0.10931171","1200","N","2020-07-30 16:01:26","pys3378","2020-08-07 03:00:00","ADMIN","Y"
"PT2020073000005","cmk03","PDT03","M","G","50","2020-07-30 15:33:57","2020-08-06 15:33:57","0.27327929","3000","N","2020-07-30 15:33:40","cmk03","2020-08-07 03:00:00","ADMIN","Y"
"PT2020073000004","jyp322","PDT03","M","G","50","2020-07-30 19:56:04","2020-08-06 19:56:04","0.27327929","3000","N","2020-07-30 15:15:09","jyp322","2020-08-07 03:00:00","ADMIN","Y"
"PT2020073000003","han0045","PDT02","M","G","20","2020-07-30 14:45:27","2020-08-06 14:45:27","0.10931171","1200","N","2020-07-30 14:40:55","han0045","2020-08-07 03:00:00","ADMIN","Y"
"PT2020073000002","ye7671","PDT01","M","G","8","2020-07-30 14:01:44","2020-08-06 14:01:44","0.04372468","480","N","2020-07-30 14:00:20","ye7671","2020-08-07 03:00:00","ADMIN","Y"
"PT2020073000001","good5","PDT02","M","G","20","2020-07-30 20:15:57","2020-08-06 20:15:57","0.10706131","1200","N","2020-07-30 11:53:57","good5","2020-08-07 03:00:00","ADMIN","Y"
"PT2020072900014","kdo005","PDT01","M","G","8","2020-07-29 21:00:03","2020-08-05 21:00:03","0.04313629","480","N","2020-07-29 20:51:22","kdo005","2020-08-06 03:00:00","ADMIN","Y"
"PT2020072900013","cdh04","PDT01","M","G","8","2020-07-29 20:29:15","2020-08-05 20:29:15","0.04313629","480","N","2020-07-29 20:11:11","cdh04","2020-08-06 03:00:00","ADMIN","Y"
"PT2020072900012","ljk6340","PDT03","M","G","50","2020-07-29 14:52:23","2020-08-05 14:52:23","0.27518972","3000","N","2020-07-29 14:15:55","ljk6340","2020-08-06 03:00:00","ADMIN","Y"
"PT2020072900011","aywjd9972","PDT99","G","G","30","2020-07-29 13:19:44","2020-07-29 13:19:44","0.1651137","1800","N","2020-07-29 13:19:44",\n,\n,\n,"Y"
"PT2020072900010","kdo004","PDT01","M","G","8","2020-07-29 13:04:12","2020-08-05 13:04:12","0.04403035","480","N","2020-07-29 13:02:34","kdo004","2020-08-06 03:00:00","ADMIN","Y"
"PT2020072900009","young88","PDT99","G","G","30","2020-07-29 12:00:07","2020-07-29 12:00:07","0.1651137","1800","N","2020-07-29 12:00:07",\n,\n,\n,"Y"
"PT2020072900008","cdh01","PDT99","G","G","12","2020-07-29 09:21:34","2020-07-29 09:21:34","0.0656766","720","N","2020-07-29 09:21:34",\n,\n,\n,"Y"
"PT2020072900007","pwh01","PDT01","M","G","8","2020-07-29 11:51:55","2020-08-05 11:51:55","0.04378447","480","N","2020-07-29 08:31:31","pwh01","2020-08-06 03:00:00","ADMIN","Y"
"PT2020072900006","bij01","PDT01","M","G","8","2020-07-29 11:51:55","2020-08-05 11:51:55","0.04378447","480","N","2020-07-29 08:30:19","bij01","2020-08-06 03:00:00","ADMIN","Y"
"PT2020072900005","lhj01","PDT01","M","G","8","2020-07-29 11:51:56","2020-08-05 11:51:56","0.04378447","480","N","2020-07-29 08:21:21","lhj01","2020-08-06 03:00:00","ADMIN","Y"
"PT2020072900004","good4","PDT02","M","G","20","2020-07-29 11:52:45","2020-08-05 11:52:45","0.10946118","1200","N","2020-07-29 07:58:12","good4","2020-08-06 03:00:00","ADMIN","Y"
"PT2020072900003","hong88","PDT99","G","G","30","2020-07-29 02:00:27","2020-07-29 02:00:27","0.1611603","1800","N","2020-07-29 02:00:27",\n,\n,\n,"Y"
"PT2020072900002","hong77","PDT99","G","G","30","2020-07-29 01:59:29","2020-07-29 01:59:29","0.1611603","1800","N","2020-07-29 01:59:29",\n,\n,\n,"Y"
"PT2020072900001","smj0421","PDT99","G","G","3","2020-07-29 00:32:11","2020-07-29 00:32:11","0.01611603","180","N","2020-07-29 00:32:11",\n,\n,\n,"Y"
"PT2020072800010","smj0421","PDT99","G","G","2","2020-07-28 23:54:18","2020-07-28 23:54:18","0.01118856","120","N","2020-07-28 23:54:18",\n,\n,\n,"Y"
"PT2020072800009","gotop","PDT99","G","G","30","2020-07-28 17:33:21","2020-07-28 17:33:21","0.164019","1800","N","2020-07-28 17:33:21",\n,\n,\n,"Y"
"PT2020072800008","good3","PDT03","M","G","50","2020-07-29 00:51:45","2020-08-05 00:51:45","0.27336545","3000","N","2020-07-28 16:59:15","good3","2020-08-05 03:00:00","ADMIN","Y"
